MAL_ID,SEPERATE,Name,SEPERATE,Score,SEPERATE,Genres,SEPERATE,Type,SEPERATE,Episodes,SEPERATE,Premiered,SEPERATE,Ranked,SEPERATE,Popularity,SEPERATE,Favorites,END
10581,SEPERATE,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,SEPERATE,6.01,SEPERATE,"Action, Military, Sci-Fi, Space, Drama, Mecha",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8207,SEPERATE,6226,SEPERATE,3,END
10582,SEPERATE,Astarotte no Omocha! EX,SEPERATE,6.65,SEPERATE,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,5142,SEPERATE,2879,SEPERATE,25,END
10584,SEPERATE,Mononoke Dance,SEPERATE,5.12,SEPERATE,"Music, Dementia",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10468,SEPERATE,10418,SEPERATE,0,END
10585,SEPERATE,Chuunen Punk,SEPERATE,4.67,SEPERATE,Music,SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10861,SEPERATE,12038,SEPERATE,0,END
10586,SEPERATE,Cafe de Oni,SEPERATE,4.47,SEPERATE,Music,SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10937,SEPERATE,11536,SEPERATE,2,END
10588,SEPERATE,Persona 4 the Animation,SEPERATE,7.52,SEPERATE,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",SEPERATE,TV,SEPERATE,25,SEPERATE,Fall 2011,SEPERATE,1530,SEPERATE,662,SEPERATE,2121,END
10589,SEPERATE,Naruto: Shippuuden Movie 5 - Blood Prison,SEPERATE,7.46,SEPERATE,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1688,SEPERATE,925,SEPERATE,173,END
10590,SEPERATE,Reunion,SEPERATE,6.59,SEPERATE,"Harem, Hentai",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,5178,SEPERATE,29,END
10592,SEPERATE,s.CRY.ed Alteration I: Tao,SEPERATE,6.91,SEPERATE,"Action, Sci-Fi, Adventure, Super Power, Shounen",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,3990,SEPERATE,6751,SEPERATE,5,END
10594,SEPERATE,Tokimeki Tonight Recaps,SEPERATE,6.23,SEPERATE,"Comedy, Fantasy, Romance, Shoujo, Vampire",SEPERATE,Special,SEPERATE,2,SEPERATE,Unknown,SEPERATE,7204,SEPERATE,12008,SEPERATE,1,END
10595,SEPERATE,VitaminX Addiction,SEPERATE,6.1,SEPERATE,"Romance, School",SEPERATE,OVA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,7805,SEPERATE,8965,SEPERATE,5,END
10602,SEPERATE,Hayabusa: Back to the Earth - Kikan,SEPERATE,Unknown,SEPERATE,Historical,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14317,SEPERATE,14320,SEPERATE,0,END
10603,SEPERATE,Hayabusa: Back to the Earth,SEPERATE,Unknown,SEPERATE,Historical,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14309,SEPERATE,14351,SEPERATE,0,END
10604,SEPERATE,Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,SEPERATE,6.82,SEPERATE,"Action, Mystery, Comedy, Romance",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,4368,SEPERATE,2265,SEPERATE,38,END
10607,SEPERATE,Rerere no Tensai Bakabon,SEPERATE,6.22,SEPERATE,Comedy,SEPERATE,TV,SEPERATE,24,SEPERATE,Fall 1999,SEPERATE,7265,SEPERATE,12088,SEPERATE,1,END
10611,SEPERATE,R-15,SEPERATE,6.5,SEPERATE,"Comedy, Ecchi, Harem, Romance, School",SEPERATE,TV,SEPERATE,12,SEPERATE,Summer 2011,SEPERATE,5901,SEPERATE,1666,SEPERATE,86,END
10620,SEPERATE,Mirai Nikki,SEPERATE,7.54,SEPERATE,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",SEPERATE,TV,SEPERATE,26,SEPERATE,Fall 2011,SEPERATE,1456,SEPERATE,19,SEPERATE,29580,END
10622,SEPERATE,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,SEPERATE,6.78,SEPERATE,"Action, Adventure, Comedy, Mecha, Sci-Fi",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,4552,SEPERATE,3014,SEPERATE,22,END
10623,SEPERATE,Hayan Ma-eum Baeggu,SEPERATE,Unknown,SEPERATE,Adventure,SEPERATE,TV,SEPERATE,13,SEPERATE,Fall 2000,SEPERATE,14310,SEPERATE,11381,SEPERATE,1,END
10624,SEPERATE,Mardock Scramble: The Second Combustion,SEPERATE,7.37,SEPERATE,"Action, Psychological, Sci-Fi",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2030,SEPERATE,2711,SEPERATE,46,END
10627,SEPERATE,Ski Jumping Pairs: Road to Torino 2006,SEPERATE,5.29,SEPERATE,"Comedy, Sports",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10142,SEPERATE,12767,SEPERATE,1,END
10628,SEPERATE,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,SEPERATE,7.27,SEPERATE,"Action, Adventure, Magic, Ecchi, Fantasy, School, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2509,SEPERATE,5251,SEPERATE,8,END
10629,SEPERATE,Tibet Inu Monogatari,SEPERATE,7.3,SEPERATE,Adventure,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2357,SEPERATE,6423,SEPERATE,9,END
10633,SEPERATE,Shiodome Cable TV,SEPERATE,Unknown,SEPERATE,Comedy,SEPERATE,TV,SEPERATE,22,SEPERATE,Spring 2011,SEPERATE,12015,SEPERATE,14121,SEPERATE,0,END
10638,SEPERATE,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,SEPERATE,7.32,SEPERATE,"Sci-Fi, Comedy",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2236,SEPERATE,2213,SEPERATE,42,END
10639,SEPERATE,Deva Zan,SEPERATE,5.04,SEPERATE,"Action, Fantasy",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10556,SEPERATE,9030,SEPERATE,1,END
10643,SEPERATE,Gintama: Dai Hanseikai,SEPERATE,8.07,SEPERATE,"Action, Comedy, Parody, Samurai",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,453,SEPERATE,3046,SEPERATE,67,END
10647,SEPERATE,Ao no Exorcist: Ura Ex,SEPERATE,7.1,SEPERATE,"Action, Fantasy, Supernatural, Shounen",SEPERATE,Special,SEPERATE,10,SEPERATE,Unknown,SEPERATE,3205,SEPERATE,1762,SEPERATE,61,END
10648,SEPERATE,Mars,SEPERATE,Unknown,SEPERATE,"Action, Mecha, Sci-Fi, Shounen",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,15439,SEPERATE,12492,SEPERATE,1,END
10653,SEPERATE,Running Boy: Star Soldier no Himitsu,SEPERATE,Unknown,SEPERATE,"Sci-Fi, Space",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,11730,SEPERATE,14351,SEPERATE,0,END
10659,SEPERATE,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,SEPERATE,6.97,SEPERATE,"Action, Comedy, Martial Arts, Shounen, Super Power",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,3726,SEPERATE,2532,SEPERATE,54,END
10666,SEPERATE,Fireball Special,SEPERATE,6.3,SEPERATE,"Comedy, Sci-Fi",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6884,SEPERATE,8620,SEPERATE,1,END
10668,SEPERATE,Imouto Paradise!,SEPERATE,6.63,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,4010,SEPERATE,119,END
10671,SEPERATE,Morita-san wa Mukuchi.,SEPERATE,6.53,SEPERATE,"Comedy, School, Slice of Life",SEPERATE,TV,SEPERATE,13,SEPERATE,Summer 2011,SEPERATE,5754,SEPERATE,3574,SEPERATE,15,END
10674,SEPERATE,Omake,SEPERATE,5.27,SEPERATE,Comedy,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10166,SEPERATE,11762,SEPERATE,0,END
10679,SEPERATE,Maria†Holic: Run Run Riru Ran Ran Rara,SEPERATE,5.77,SEPERATE,"Comedy, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8969,SEPERATE,7276,SEPERATE,2,END
10681,SEPERATE,Blood-C: The Last Dark,SEPERATE,7.2,SEPERATE,"Action, Horror, Supernatural, Vampire",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2772,SEPERATE,1773,SEPERATE,162,END
10683,SEPERATE,Tentacle and Witches,SEPERATE,7.13,SEPERATE,"Hentai, Supernatural, Magic",SEPERATE,OVA,SEPERATE,4,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,4278,SEPERATE,170,END
10684,SEPERATE,Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi,SEPERATE,Unknown,SEPERATE,"Comedy, Fantasy, Kids",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12193,SEPERATE,14421,SEPERATE,1,END
10685,SEPERATE,Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,SEPERATE,Unknown,SEPERATE,"Comedy, Fantasy, Kids",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12182,SEPERATE,14367,SEPERATE,0,END
10686,SEPERATE,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,SEPERATE,7.16,SEPERATE,"Action, Adventure, Martial Arts, Shounen, Super Power",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2953,SEPERATE,2102,SEPERATE,44,END
10687,SEPERATE,Saint Seiya: Legend of Sanctuary,SEPERATE,6.25,SEPERATE,"Sci-Fi, Adventure, Fantasy, Shounen",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,7101,SEPERATE,3486,SEPERATE,51,END
10688,SEPERATE,Muybridge no Ito,SEPERATE,6.09,SEPERATE,Drama,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,7881,SEPERATE,9721,SEPERATE,2,END
10689,SEPERATE,Appleseed XIII Remix Movie 1: Yuigon,SEPERATE,6.41,SEPERATE,"Action, Mecha, Military, Sci-Fi, Police",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6356,SEPERATE,7272,SEPERATE,5,END
10690,SEPERATE,Magic Tree House,SEPERATE,6.97,SEPERATE,"Adventure, Magic",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,3753,SEPERATE,5968,SEPERATE,9,END
10691,SEPERATE,Downloader,SEPERATE,5.96,SEPERATE,Music,SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8347,SEPERATE,6412,SEPERATE,11,END
10693,SEPERATE,Appleseed XIII Remix Movie 2: Yogen,SEPERATE,6.41,SEPERATE,"Action, Mecha, Military, Sci-Fi, Police",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6351,SEPERATE,7209,SEPERATE,3,END
10694,SEPERATE,Bloods: Inraku no Ketsuzoku 2,SEPERATE,6.93,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,4368,SEPERATE,75,END
10695,SEPERATE,Yume Kui: Tsurumiku Shiki Game Seisaku,SEPERATE,6.77,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,5274,SEPERATE,56,END
10697,SEPERATE,Asa kara Zusshiri Milk Pot,SEPERATE,6.06,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,5703,SEPERATE,48,END
10701,SEPERATE,Ulysses 31 Pilot,SEPERATE,5.82,SEPERATE,"Action, Adventure, Sci-Fi, Space",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8790,SEPERATE,11979,SEPERATE,0,END
10702,SEPERATE,Tekken: Blood Vengeance,SEPERATE,6.66,SEPERATE,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,5098,SEPERATE,3751,SEPERATE,29,END
10703,SEPERATE,Detective Conan OVA 11: A Secret Order from London,SEPERATE,7.39,SEPERATE,"Adventure, Police, Comedy, Mystery, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1946,SEPERATE,4822,SEPERATE,2,END
10705,SEPERATE,Yasai no Yousei: N.Y.Salad,SEPERATE,Unknown,SEPERATE,Kids,SEPERATE,TV,SEPERATE,26,SEPERATE,Spring 2007,SEPERATE,12960,SEPERATE,13361,SEPERATE,0,END
10706,SEPERATE,Yasai no Yousei: N.Y.Salad 2nd Series,SEPERATE,Unknown,SEPERATE,Kids,SEPERATE,TV,SEPERATE,26,SEPERATE,Spring 2008,SEPERATE,12958,SEPERATE,14500,SEPERATE,0,END
10709,SEPERATE,Manga Nihon Keizai Nyuumon,SEPERATE,Unknown,SEPERATE,"Slice of Life, Historical, Drama, Seinen",SEPERATE,TV,SEPERATE,25,SEPERATE,Fall 1987,SEPERATE,15433,SEPERATE,13659,SEPERATE,1,END
10710,SEPERATE,Houkago no Pleiades: Manner Movie,SEPERATE,5.35,SEPERATE,Magic,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10055,SEPERATE,8545,SEPERATE,0,END
10711,SEPERATE,Plastic Neesan,SEPERATE,7.26,SEPERATE,"Comedy, School, Seinen",SEPERATE,ONA,SEPERATE,12,SEPERATE,Unknown,SEPERATE,2542,SEPERATE,924,SEPERATE,544,END
10713,SEPERATE,Towa no Quon 2: Konton no Ranbu,SEPERATE,7.39,SEPERATE,"Action, Sci-Fi, Mystery, Super Power, Supernatural",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1960,SEPERATE,2861,SEPERATE,16,END
10714,SEPERATE,Towa no Quon 3: Mugen no Renza,SEPERATE,7.49,SEPERATE,"Action, Sci-Fi, Super Power, Psychological, Supernatural",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1620,SEPERATE,2938,SEPERATE,17,END
10715,SEPERATE,Towa no Quon 4: Guren no Shoushin,SEPERATE,7.6,SEPERATE,"Action, Sci-Fi, Super Power, Supernatural",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1279,SEPERATE,2970,SEPERATE,13,END
10716,SEPERATE,Towa no Quon 5: Souzetsu no Raifuku,SEPERATE,7.56,SEPERATE,"Action, Sci-Fi, Super Power, Supernatural",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1406,SEPERATE,3013,SEPERATE,14,END
10717,SEPERATE,Towa no Quon 6: Towa no Quon,SEPERATE,7.64,SEPERATE,"Action, Sci-Fi, Super Power, Supernatural",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1172,SEPERATE,2895,SEPERATE,38,END
10718,SEPERATE,Soliton no Akuma,SEPERATE,5.98,SEPERATE,"Military, Drama, Sci-Fi",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8305,SEPERATE,11029,SEPERATE,0,END
10719,SEPERATE,Boku wa Tomodachi ga Sukunai,SEPERATE,7.27,SEPERATE,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",SEPERATE,TV,SEPERATE,12,SEPERATE,Fall 2011,SEPERATE,2488,SEPERATE,156,SEPERATE,3784,END
10720,SEPERATE,Korekuraide Utau,SEPERATE,6.87,SEPERATE,Music,SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,4158,SEPERATE,8514,SEPERATE,4,END
10721,SEPERATE,Mawaru Penguindrum,SEPERATE,7.98,SEPERATE,"Mystery, Comedy, Dementia, Psychological, Drama",SEPERATE,TV,SEPERATE,24,SEPERATE,Summer 2011,SEPERATE,565,SEPERATE,588,SEPERATE,6711,END
10723,SEPERATE,Sojunghan Nal-ui Kkum,SEPERATE,6.49,SEPERATE,"Comedy, Drama, Romance",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,5961,SEPERATE,9303,SEPERATE,2,END
10728,SEPERATE,Maid Ane,SEPERATE,6.13,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,7792,SEPERATE,4,END
10731,SEPERATE,Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,SEPERATE,7.47,SEPERATE,"Action, Comedy, Sports, School, Shounen",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1686,SEPERATE,5056,SEPERATE,12,END
10732,SEPERATE,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,SEPERATE,6.59,SEPERATE,"Adventure, Comedy, Magic, Shounen, Supernatural",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,5453,SEPERATE,8036,SEPERATE,2,END
10735,SEPERATE,Planetes Picture Drama,SEPERATE,5.66,SEPERATE,"Comedy, Sci-Fi, Space",SEPERATE,Special,SEPERATE,9,SEPERATE,Unknown,SEPERATE,9259,SEPERATE,8966,SEPERATE,0,END
10736,SEPERATE,Precure kara Minna e no Ouen Movie,SEPERATE,6.06,SEPERATE,"Fantasy, Magic, Shoujo",SEPERATE,ONA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8001,SEPERATE,9175,SEPERATE,0,END
10737,SEPERATE,A-Channel: +A-Channel,SEPERATE,6.97,SEPERATE,"Comedy, School, Slice of Life, Seinen",SEPERATE,Special,SEPERATE,11,SEPERATE,Unknown,SEPERATE,3727,SEPERATE,3893,SEPERATE,15,END
10739,SEPERATE,Panty & Stocking in Sanitarybox,SEPERATE,6.42,SEPERATE,"Action, Comedy, Parody, Dementia, Supernatural, Ecchi",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6341,SEPERATE,2900,SEPERATE,51,END
10740,SEPERATE,Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram,SEPERATE,6.63,SEPERATE,"Adventure, Comedy, Drama, Fantasy, Kids",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,5219,SEPERATE,2808,SEPERATE,11,END
10741,SEPERATE,Jingi,SEPERATE,Unknown,SEPERATE,"Adventure, Police, Drama",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,14687,SEPERATE,13294,SEPERATE,0,END
10742,SEPERATE,Saru to Kani no Gassen,SEPERATE,5.12,SEPERATE,Drama,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10458,SEPERATE,11508,SEPERATE,0,END
10743,SEPERATE,Tora-chan no Kankan Mushi,SEPERATE,5.28,SEPERATE,Drama,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10187,SEPERATE,11412,SEPERATE,0,END
10751,SEPERATE,Kikou Kai Galient OVA,SEPERATE,6.01,SEPERATE,"Action, Sci-Fi, Fantasy, Mecha",SEPERATE,OVA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,8210,SEPERATE,11099,SEPERATE,1,END
10755,SEPERATE,Lupin tai Holmes,SEPERATE,6.08,SEPERATE,Mystery,SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,7886,SEPERATE,11323,SEPERATE,1,END
10756,SEPERATE,Shita-kiri Suzume,SEPERATE,Unknown,SEPERATE,Drama,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12045,SEPERATE,13230,SEPERATE,0,END
10757,SEPERATE,Kachikachi Yama,SEPERATE,5.68,SEPERATE,Drama,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,9216,SEPERATE,12226,SEPERATE,0,END
10758,SEPERATE,Momotarou,SEPERATE,Unknown,SEPERATE,Drama,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,15620,SEPERATE,12341,SEPERATE,0,END
10759,SEPERATE,Kintarou,SEPERATE,Unknown,SEPERATE,Drama,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,15035,SEPERATE,13495,SEPERATE,0,END
10760,SEPERATE,Issunboushi,SEPERATE,Unknown,SEPERATE,Drama,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14635,SEPERATE,12711,SEPERATE,0,END
10763,SEPERATE,Robot Taekwon V,SEPERATE,4.84,SEPERATE,"Action, Mecha",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10740,SEPERATE,12366,SEPERATE,0,END
10764,SEPERATE,Buta Himesama,SEPERATE,5.6,SEPERATE,"Hentai, Supernatural, Fantasy",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,6634,SEPERATE,19,END
10765,SEPERATE,Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,SEPERATE,7.41,SEPERATE,"Game, Comedy, Supernatural, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1867,SEPERATE,6005,SEPERATE,3,END
10766,SEPERATE,Detective Conan vs. Wooo,SEPERATE,6.07,SEPERATE,"Adventure, Comedy, Mystery, Police, Shounen",SEPERATE,ONA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,7937,SEPERATE,6730,SEPERATE,3,END
10770,SEPERATE,Mahou Shoujo Elena,SEPERATE,6.51,SEPERATE,"Hentai, Supernatural, Magic",SEPERATE,OVA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,5994,SEPERATE,45,END
10774,SEPERATE,Soccer Fever,SEPERATE,Unknown,SEPERATE,"Historical, Sports",SEPERATE,TV,SEPERATE,51,SEPERATE,Spring 1994,SEPERATE,12115,SEPERATE,12181,SEPERATE,1,END
10775,SEPERATE,SKET Dance: Tettei Bunseki Special,SEPERATE,7.02,SEPERATE,"School, Shounen",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,3584,SEPERATE,6579,SEPERATE,5,END
10779,SEPERATE,Eroge! H mo Game mo Kaihatsu Zanmai,SEPERATE,7.57,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,6,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,2302,SEPERATE,946,END
10780,SEPERATE,Dead Heat,SEPERATE,5.49,SEPERATE,"Action, Sports, Mecha, Sci-Fi",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,9703,SEPERATE,10405,SEPERATE,0,END
10790,SEPERATE,Kore wa Zombie Desu ka? of the Dead,SEPERATE,7.56,SEPERATE,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",SEPERATE,TV,SEPERATE,10,SEPERATE,Spring 2012,SEPERATE,1392,SEPERATE,432,SEPERATE,761,END
10792,SEPERATE,Haramasete Seiryuu-kun!,SEPERATE,6.46,SEPERATE,"Comedy, Harem, Hentai",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,6139,SEPERATE,16,END
10793,SEPERATE,Guilty Crown,SEPERATE,7.52,SEPERATE,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",SEPERATE,TV,SEPERATE,22,SEPERATE,Fall 2011,SEPERATE,1517,SEPERATE,75,SEPERATE,17500,END
10794,SEPERATE,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,SEPERATE,6.92,SEPERATE,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,3930,SEPERATE,1399,SEPERATE,74,END
10796,SEPERATE,Softenni Specials,SEPERATE,6.1,SEPERATE,"Comedy, Ecchi",SEPERATE,Special,SEPERATE,6,SEPERATE,Unknown,SEPERATE,7819,SEPERATE,7137,SEPERATE,2,END
10797,SEPERATE,Kayoe! Chuugaku,SEPERATE,Unknown,SEPERATE,"Comedy, School",SEPERATE,TV,SEPERATE,425,SEPERATE,Summer 2011,SEPERATE,14917,SEPERATE,12831,SEPERATE,1,END
10798,SEPERATE,Un-Go,SEPERATE,7.4,SEPERATE,"Mystery, Supernatural",SEPERATE,TV,SEPERATE,11,SEPERATE,Fall 2011,SEPERATE,1916,SEPERATE,1149,SEPERATE,628,END
10799,SEPERATE,Chime,SEPERATE,5.94,SEPERATE,Music,SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8396,SEPERATE,6892,SEPERATE,7,END
10800,SEPERATE,Chihayafuru,SEPERATE,8.23,SEPERATE,"Drama, Game, Josei, School, Slice of Life, Sports",SEPERATE,TV,SEPERATE,25,SEPERATE,Fall 2011,SEPERATE,275,SEPERATE,389,SEPERATE,6927,END
10801,SEPERATE,Copihan,SEPERATE,5.47,SEPERATE,"Comedy, School, Sci-Fi",SEPERATE,ONA,SEPERATE,7,SEPERATE,Unknown,SEPERATE,9744,SEPERATE,5475,SEPERATE,5,END
10802,SEPERATE,MonHun Nikki Girigiri Airou Mura G,SEPERATE,6.06,SEPERATE,"Action, Comedy",SEPERATE,TV,SEPERATE,13,SEPERATE,Summer 2011,SEPERATE,7990,SEPERATE,11953,SEPERATE,0,END
10804,SEPERATE,"Ikoku Meiro no Croisée The Animation: Ongakkai ""Récital""",SEPERATE,7.35,SEPERATE,"Slice of Life, Historical, Seinen",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2106,SEPERATE,5468,SEPERATE,0,END
10805,SEPERATE,Kami nomi zo Shiru Sekai: 4-nin to Idol,SEPERATE,7.32,SEPERATE,"Comedy, Music, Shounen, Supernatural",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2246,SEPERATE,1518,SEPERATE,105,END
10807,SEPERATE,Nichijou: Original Jikai Yokoku,SEPERATE,7,SEPERATE,"Slice of Life, Comedy, School",SEPERATE,Special,SEPERATE,25,SEPERATE,Unknown,SEPERATE,3638,SEPERATE,3945,SEPERATE,18,END
10808,SEPERATE,Mobile Suit Gundam AGE,SEPERATE,6.49,SEPERATE,"Action, Mecha, Sci-Fi, Space",SEPERATE,TV,SEPERATE,49,SEPERATE,Fall 2011,SEPERATE,5955,SEPERATE,3191,SEPERATE,53,END
10810,SEPERATE,Pucca 2,SEPERATE,6.52,SEPERATE,"Action, Comedy, Parody, Romance",SEPERATE,TV,SEPERATE,13,SEPERATE,Spring 2008,SEPERATE,5799,SEPERATE,6051,SEPERATE,3,END
10812,SEPERATE,Toumei Shounen Tantei Akira,SEPERATE,5.25,SEPERATE,"Action, Shounen",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10231,SEPERATE,13170,SEPERATE,0,END
